application_date,segment,branch_id,state,zone,no_of_applicants
20-11-2018,1,264,PUNJAB,NORTH,0
20-11-2018,1,265,ANDHRA PRADESH,SOUTH,0
20-11-2018,1,266,TELANGANA,SOUTH,0
20-11-2018,1,267,ANDHRA PRADESH,SOUTH,0
20-11-2018,1,268,UTTAR PRADESH,EAST,0
20-11-2018,1,269,UTTAR PRADESH,EAST,0
20-11-2018,1,270,UTTAR PRADESH,EAST,0
20-11-2018,1,271,HARYANA,NORTH,0
21-11-2018,1,1,WEST BENGAL,EAST,155
21-11-2018,1,3,DELHI,NORTH,232
21-11-2018,1,5,KARNATAKA,SOUTH,199
21-11-2018,1,7,WEST BENGAL,EAST,34
21-11-2018,1,8,WEST BENGAL,EAST,42
21-11-2018,1,9,WEST BENGAL,EAST,36
21-11-2018,1,10,WEST BENGAL,EAST,54
21-11-2018,1,11,WEST BENGAL,EAST,55
21-11-2018,1,13,TAMIL NADU,SOUTH,41
21-11-2018,1,14,UTTAR PRADESH,EAST,60
21-11-2018,1,15,PUNJAB,NORTH,58
21-11-2018,1,16,TELANGANA,SOUTH,158
21-11-2018,1,17,ANDHRA PRADESH,SOUTH,15
21-11-2018,1,18,MAHARASHTRA,WEST,52
21-11-2018,1,19,MAHARASHTRA,WEST,108
21-11-2018,1,20,ORISSA,SOUTH,61
21-11-2018,1,21,MAHARASHTRA,WEST,92
21-11-2018,1,29,WEST BENGAL,EAST,16
21-11-2018,1,34,GUJARAT,WEST,117
21-11-2018,1,35,TAMIL NADU,SOUTH,17
21-11-2018,1,36,ASSAM,EAST,120
21-11-2018,1,42,WEST BENGAL,EAST,32
21-11-2018,1,43,TAMIL NADU,SOUTH,19
21-11-2018,1,48,ORISSA,SOUTH,81
21-11-2018,1,61,GUJARAT,WEST,78
21-11-2018,1,62,PUNJAB,NORTH,19
21-11-2018,1,63,JHARKHAND,SOUTH,21
21-11-2018,1,64,KARNATAKA,SOUTH,23
21-11-2018,1,65,ASSAM,EAST,37
21-11-2018,1,66,ANDHRA PRADESH,SOUTH,17
21-11-2018,1,67,GUJARAT,WEST,117
21-11-2018,1,68,GUJARAT,WEST,17
21-11-2018,1,69,TAMIL NADU,SOUTH,18
21-11-2018,1,70,MAHARASHTRA,WEST,21
21-11-2018,1,72,PUNJAB,NORTH,23
21-11-2018,1,73,PUNJAB,NORTH,22
21-11-2018,1,74,MAHARASHTRA,WEST,28
21-11-2018,1,76,TAMIL NADU,SOUTH,20
21-11-2018,1,77,MAHARASHTRA,WEST,24
21-11-2018,1,78,MAHARASHTRA,WEST,23
21-11-2018,1,79,UTTARAKHAND,EAST,39
21-11-2018,1,82,KERALA,SOUTH,19
21-11-2018,1,84,CHHATTISGARH,CENTRAL,4
21-11-2018,1,85,MAHARASHTRA,WEST,43
21-11-2018,1,100,UTTAR PRADESH,EAST,8
21-11-2018,1,101,UTTAR PRADESH,EAST,8
21-11-2018,1,103,BIHAR,EAST,40
21-11-2018,1,104,JHARKHAND,SOUTH,25
21-11-2018,1,105,GUJARAT,WEST,47
21-11-2018,1,111,ANDHRA PRADESH,SOUTH,2
21-11-2018,1,117,MAHARASHTRA,WEST,11
21-11-2018,1,120,TRIPURA,EAST,52
21-11-2018,1,121,KARNATAKA,SOUTH,10
21-11-2018,1,135,MAHARASHTRA,WEST,196
21-11-2018,1,136,TAMIL NADU,SOUTH,114
21-11-2018,1,137,MAHARASHTRA,WEST,73
21-11-2018,1,147,MADHYA PRADESH,CENTRAL,68
21-11-2018,1,159,BIHAR,EAST,38
21-11-2018,1,165,ORISSA,EAST,20
21-11-2018,1,202,UTTARAKHAND,EAST,21
21-11-2018,1,207,GUJARAT,WEST,10
21-11-2018,1,217,BIHAR,EAST,28
21-11-2018,1,248,MAHARASHTRA,WEST,36
21-11-2018,1,249,MAHARASHTRA,WEST,7
21-11-2018,1,250,GUJARAT,WEST,28
21-11-2018,1,251,TRIPURA,EAST,36
21-11-2018,1,254,ASSAM,EAST,25
21-11-2018,1,255,ASSAM,EAST,35
21-11-2018,1,257,GUJARAT,WEST,16
21-11-2018,1,258,HARYANA,NORTH,12
21-11-2018,1,259,HARYANA,NORTH,12
21-11-2018,1,260,TAMIL NADU,SOUTH,7
21-11-2018,1,261,HARYANA,NORTH,14
21-11-2018,1,262,UTTAR PRADESH,EAST,0
21-11-2018,1,263,ANDHRA PRADESH,SOUTH,0
21-11-2018,1,264,PUNJAB,NORTH,0
21-11-2018,1,265,ANDHRA PRADESH,SOUTH,0
21-11-2018,1,266,TELANGANA,SOUTH,0
21-11-2018,1,267,ANDHRA PRADESH,SOUTH,0
21-11-2018,1,268,UTTAR PRADESH,EAST,0
21-11-2018,1,269,UTTAR PRADESH,EAST,0
21-11-2018,1,270,UTTAR PRADESH,EAST,0
21-11-2018,1,271,HARYANA,NORTH,0
22-11-2018,1,1,WEST BENGAL,EAST,122
22-11-2018,1,3,DELHI,NORTH,170
22-11-2018,1,5,KARNATAKA,SOUTH,187
22-11-2018,1,7,WEST BENGAL,EAST,48
22-11-2018,1,8,WEST BENGAL,EAST,40
22-11-2018,1,9,WEST BENGAL,EAST,32
22-11-2018,1,10,WEST BENGAL,EAST,49
22-11-2018,1,11,WEST BENGAL,EAST,34
22-11-2018,1,13,TAMIL NADU,SOUTH,54
22-11-2018,1,14,UTTAR PRADESH,EAST,40
22-11-2018,1,15,PUNJAB,NORTH,59
22-11-2018,1,16,TELANGANA,SOUTH,200
22-11-2018,1,17,ANDHRA PRADESH,SOUTH,14
22-11-2018,1,18,MAHARASHTRA,WEST,68
22-11-2018,1,19,MAHARASHTRA,WEST,94
22-11-2018,1,20,ORISSA,SOUTH,41
22-11-2018,1,21,MAHARASHTRA,WEST,69
22-11-2018,1,29,WEST BENGAL,EAST,14
22-11-2018,1,34,GUJARAT,WEST,134
22-11-2018,1,35,TAMIL NADU,SOUTH,14
22-11-2018,1,36,ASSAM,EAST,108
22-11-2018,1,42,WEST BENGAL,EAST,29
22-11-2018,1,43,TAMIL NADU,SOUTH,10
22-11-2018,1,48,ORISSA,SOUTH,50
22-11-2018,1,61,GUJARAT,WEST,93
22-11-2018,1,62,PUNJAB,NORTH,14
22-11-2018,1,63,JHARKHAND,SOUTH,23
22-11-2018,1,64,KARNATAKA,SOUTH,22
22-11-2018,1,65,ASSAM,EAST,29
22-11-2018,1,66,ANDHRA PRADESH,SOUTH,14
22-11-2018,1,67,GUJARAT,WEST,145
22-11-2018,1,68,GUJARAT,WEST,26
22-11-2018,1,69,TAMIL NADU,SOUTH,16
22-11-2018,1,70,MAHARASHTRA,WEST,39
22-11-2018,1,72,PUNJAB,NORTH,21
22-11-2018,1,73,PUNJAB,NORTH,18
22-11-2018,1,74,MAHARASHTRA,WEST,47
22-11-2018,1,76,TAMIL NADU,SOUTH,12
22-11-2018,1,77,MAHARASHTRA,WEST,22
22-11-2018,1,78,MAHARASHTRA,WEST,41
22-11-2018,1,79,UTTARAKHAND,EAST,27
22-11-2018,1,82,KERALA,SOUTH,16
22-11-2018,1,84,CHHATTISGARH,CENTRAL,13
22-11-2018,1,85,MAHARASHTRA,WEST,36
22-11-2018,1,100,UTTAR PRADESH,EAST,10
22-11-2018,1,101,UTTAR PRADESH,EAST,10
22-11-2018,1,103,BIHAR,EAST,53
22-11-2018,1,104,JHARKHAND,SOUTH,25
22-11-2018,1,105,GUJARAT,WEST,44
22-11-2018,1,111,ANDHRA PRADESH,SOUTH,4
22-11-2018,1,117,MAHARASHTRA,WEST,12
22-11-2018,1,120,TRIPURA,EAST,42
22-11-2018,1,121,KARNATAKA,SOUTH,17
22-11-2018,1,135,MAHARASHTRA,WEST,251
22-11-2018,1,136,TAMIL NADU,SOUTH,94
22-11-2018,1,137,MAHARASHTRA,WEST,77
22-11-2018,1,147,MADHYA PRADESH,CENTRAL,75
22-11-2018,1,159,BIHAR,EAST,30
22-11-2018,1,165,ORISSA,EAST,16
22-11-2018,1,202,UTTARAKHAND,EAST,35
22-11-2018,1,207,GUJARAT,WEST,17
22-11-2018,1,217,BIHAR,EAST,20
22-11-2018,1,248,MAHARASHTRA,WEST,31
22-11-2018,1,249,MAHARASHTRA,WEST,11
22-11-2018,1,250,GUJARAT,WEST,33
22-11-2018,1,251,TRIPURA,EAST,34
22-11-2018,1,254,ASSAM,EAST,15
22-11-2018,1,255,ASSAM,EAST,19
22-11-2018,1,257,GUJARAT,WEST,14
22-11-2018,1,258,HARYANA,NORTH,12
22-11-2018,1,259,HARYANA,NORTH,13
22-11-2018,1,260,TAMIL NADU,SOUTH,7
22-11-2018,1,261,HARYANA,NORTH,15
22-11-2018,1,262,UTTAR PRADESH,EAST,0
22-11-2018,1,263,ANDHRA PRADESH,SOUTH,0
22-11-2018,1,264,PUNJAB,NORTH,0
22-11-2018,1,265,ANDHRA PRADESH,SOUTH,0
22-11-2018,1,266,TELANGANA,SOUTH,0
22-11-2018,1,267,ANDHRA PRADESH,SOUTH,0
22-11-2018,1,268,UTTAR PRADESH,EAST,0
22-11-2018,1,269,UTTAR PRADESH,EAST,0
22-11-2018,1,270,UTTAR PRADESH,EAST,0
22-11-2018,1,271,HARYANA,NORTH,0
23-11-2018,1,1,WEST BENGAL,EAST,136
23-11-2018,1,3,DELHI,NORTH,208
23-11-2018,1,5,KARNATAKA,SOUTH,176
23-11-2018,1,7,WEST BENGAL,EAST,40
23-11-2018,1,8,WEST BENGAL,EAST,31
23-11-2018,1,9,WEST BENGAL,EAST,42
23-11-2018,1,10,WEST BENGAL,EAST,53
23-11-2018,1,11,WEST BENGAL,EAST,38
23-11-2018,1,13,TAMIL NADU,SOUTH,69
23-11-2018,1,14,UTTAR PRADESH,EAST,41
23-11-2018,1,15,PUNJAB,NORTH,67
23-11-2018,1,16,TELANGANA,SOUTH,200
23-11-2018,1,17,ANDHRA PRADESH,SOUTH,19
23-11-2018,1,18,MAHARASHTRA,WEST,77
23-11-2018,1,19,MAHARASHTRA,WEST,88
23-11-2018,1,20,ORISSA,SOUTH,57
23-11-2018,1,21,MAHARASHTRA,WEST,87
23-11-2018,1,29,WEST BENGAL,EAST,14
23-11-2018,1,34,GUJARAT,WEST,156
23-11-2018,1,35,TAMIL NADU,SOUTH,8
23-11-2018,1,36,ASSAM,EAST,95
23-11-2018,1,42,WEST BENGAL,EAST,18
23-11-2018,1,43,TAMIL NADU,SOUTH,6
23-11-2018,1,48,ORISSA,SOUTH,77
23-11-2018,1,61,GUJARAT,WEST,115
23-11-2018,1,62,PUNJAB,NORTH,9
23-11-2018,1,63,JHARKHAND,SOUTH,9
23-11-2018,1,64,KARNATAKA,SOUTH,19
23-11-2018,1,65,ASSAM,EAST,27
23-11-2018,1,66,ANDHRA PRADESH,SOUTH,17
23-11-2018,1,67,GUJARAT,WEST,161
23-11-2018,1,68,GUJARAT,WEST,18
23-11-2018,1,69,TAMIL NADU,SOUTH,16
23-11-2018,1,70,MAHARASHTRA,WEST,28
23-11-2018,1,72,PUNJAB,NORTH,24
23-11-2018,1,73,PUNJAB,NORTH,19
23-11-2018,1,74,MAHARASHTRA,WEST,42
23-11-2018,1,76,TAMIL NADU,SOUTH,17
23-11-2018,1,77,MAHARASHTRA,WEST,27
23-11-2018,1,78,MAHARASHTRA,WEST,37
23-11-2018,1,79,UTTARAKHAND,EAST,45
23-11-2018,1,82,KERALA,SOUTH,23
23-11-2018,1,84,CHHATTISGARH,CENTRAL,11
23-11-2018,1,85,MAHARASHTRA,WEST,36
23-11-2018,1,100,UTTAR PRADESH,EAST,15
23-11-2018,1,101,UTTAR PRADESH,EAST,15
23-11-2018,1,103,BIHAR,EAST,63
23-11-2018,1,104,JHARKHAND,SOUTH,28
23-11-2018,1,105,GUJARAT,WEST,69
23-11-2018,1,111,ANDHRA PRADESH,SOUTH,4
23-11-2018,1,117,MAHARASHTRA,WEST,19
23-11-2018,1,120,TRIPURA,EAST,33
23-11-2018,1,121,KARNATAKA,SOUTH,16
23-11-2018,1,135,MAHARASHTRA,WEST,208
23-11-2018,1,136,TAMIL NADU,SOUTH,114
23-11-2018,1,137,MAHARASHTRA,WEST,86
23-11-2018,1,147,MADHYA PRADESH,CENTRAL,63
23-11-2018,1,159,BIHAR,EAST,57
23-11-2018,1,165,ORISSA,EAST,16
23-11-2018,1,202,UTTARAKHAND,EAST,24
23-11-2018,1,207,GUJARAT,WEST,18
23-11-2018,1,217,BIHAR,EAST,19
23-11-2018,1,248,MAHARASHTRA,WEST,13
23-11-2018,1,249,MAHARASHTRA,WEST,10
23-11-2018,1,250,GUJARAT,WEST,27
23-11-2018,1,251,TRIPURA,EAST,33
23-11-2018,1,254,ASSAM,EAST,18
23-11-2018,1,255,ASSAM,EAST,17
23-11-2018,1,257,GUJARAT,WEST,18
23-11-2018,1,258,HARYANA,NORTH,13
23-11-2018,1,259,HARYANA,NORTH,18
23-11-2018,1,260,TAMIL NADU,SOUTH,8
23-11-2018,1,261,HARYANA,NORTH,11
23-11-2018,1,262,UTTAR PRADESH,EAST,0
23-11-2018,1,263,ANDHRA PRADESH,SOUTH,0
23-11-2018,1,264,PUNJAB,NORTH,0
23-11-2018,1,265,ANDHRA PRADESH,SOUTH,0
23-11-2018,1,266,TELANGANA,SOUTH,0
23-11-2018,1,267,ANDHRA PRADESH,SOUTH,0
23-11-2018,1,268,UTTAR PRADESH,EAST,0
23-11-2018,1,269,UTTAR PRADESH,EAST,0
23-11-2018,1,270,UTTAR PRADESH,EAST,0
23-11-2018,1,271,HARYANA,NORTH,0
24-11-2018,1,1,WEST BENGAL,EAST,119
24-11-2018,1,3,DELHI,NORTH,74
24-11-2018,1,5,KARNATAKA,SOUTH,168
24-11-2018,1,7,WEST BENGAL,EAST,23
24-11-2018,1,8,WEST BENGAL,EAST,30
24-11-2018,1,9,WEST BENGAL,EAST,28
24-11-2018,1,10,WEST BENGAL,EAST,59
24-11-2018,1,11,WEST BENGAL,EAST,39
24-11-2018,1,13,TAMIL NADU,SOUTH,41
24-11-2018,1,14,UTTAR PRADESH,EAST,8
24-11-2018,1,15,PUNJAB,NORTH,28
24-11-2018,1,16,TELANGANA,SOUTH,162
24-11-2018,1,17,ANDHRA PRADESH,SOUTH,20
24-11-2018,1,18,MAHARASHTRA,WEST,51
24-11-2018,1,19,MAHARASHTRA,WEST,79
24-11-2018,1,20,ORISSA,SOUTH,39
24-11-2018,1,21,MAHARASHTRA,WEST,50
24-11-2018,1,29,WEST BENGAL,EAST,7
24-11-2018,1,34,GUJARAT,WEST,73
24-11-2018,1,35,TAMIL NADU,SOUTH,11
24-11-2018,1,36,ASSAM,EAST,56
24-11-2018,1,42,WEST BENGAL,EAST,28
24-11-2018,1,43,TAMIL NADU,SOUTH,13
24-11-2018,1,48,ORISSA,SOUTH,24
24-11-2018,1,61,GUJARAT,WEST,54
24-11-2018,1,62,PUNJAB,NORTH,7
24-11-2018,1,63,JHARKHAND,SOUTH,9
24-11-2018,1,64,KARNATAKA,SOUTH,8
24-11-2018,1,65,ASSAM,EAST,15
24-11-2018,1,66,ANDHRA PRADESH,SOUTH,14
24-11-2018,1,67,GUJARAT,WEST,101
24-11-2018,1,68,GUJARAT,WEST,22
24-11-2018,1,69,TAMIL NADU,SOUTH,10
24-11-2018,1,70,MAHARASHTRA,WEST,28
24-11-2018,1,72,PUNJAB,NORTH,10
24-11-2018,1,73,PUNJAB,NORTH,9
24-11-2018,1,74,MAHARASHTRA,WEST,35
24-11-2018,1,76,TAMIL NADU,SOUTH,14
24-11-2018,1,77,MAHARASHTRA,WEST,18
24-11-2018,1,78,MAHARASHTRA,WEST,31
24-11-2018,1,79,UTTARAKHAND,EAST,9
24-11-2018,1,82,KERALA,SOUTH,20
24-11-2018,1,84,CHHATTISGARH,CENTRAL,6
24-11-2018,1,85,MAHARASHTRA,WEST,18
24-11-2018,1,100,UTTAR PRADESH,EAST,1
24-11-2018,1,101,UTTAR PRADESH,EAST,0
24-11-2018,1,103,BIHAR,EAST,37
24-11-2018,1,104,JHARKHAND,SOUTH,10
24-11-2018,1,105,GUJARAT,WEST,27
24-11-2018,1,111,ANDHRA PRADESH,SOUTH,7
24-11-2018,1,117,MAHARASHTRA,WEST,4
24-11-2018,1,120,TRIPURA,EAST,15
24-11-2018,1,121,KARNATAKA,SOUTH,7
24-11-2018,1,135,MAHARASHTRA,WEST,216
24-11-2018,1,136,TAMIL NADU,SOUTH,131
24-11-2018,1,137,MAHARASHTRA,WEST,83
24-11-2018,1,147,MADHYA PRADESH,CENTRAL,46
24-11-2018,1,159,BIHAR,EAST,27
24-11-2018,1,165,ORISSA,EAST,13
24-11-2018,1,202,UTTARAKHAND,EAST,19
24-11-2018,1,207,GUJARAT,WEST,12
24-11-2018,1,217,BIHAR,EAST,16
24-11-2018,1,248,MAHARASHTRA,WEST,31
24-11-2018,1,249,MAHARASHTRA,WEST,10
24-11-2018,1,250,GUJARAT,WEST,19
24-11-2018,1,251,TRIPURA,EAST,13
24-11-2018,1,254,ASSAM,EAST,4
24-11-2018,1,255,ASSAM,EAST,11
24-11-2018,1,257,GUJARAT,WEST,9
24-11-2018,1,258,HARYANA,NORTH,6
24-11-2018,1,259,HARYANA,NORTH,10
24-11-2018,1,260,TAMIL NADU,SOUTH,9
24-11-2018,1,261,HARYANA,NORTH,8
24-11-2018,1,262,UTTAR PRADESH,EAST,0
24-11-2018,1,263,ANDHRA PRADESH,SOUTH,0
24-11-2018,1,264,PUNJAB,NORTH,0
24-11-2018,1,265,ANDHRA PRADESH,SOUTH,0
24-11-2018,1,266,TELANGANA,SOUTH,0
24-11-2018,1,267,ANDHRA PRADESH,SOUTH,0
24-11-2018,1,268,UTTAR PRADESH,EAST,0
24-11-2018,1,269,UTTAR PRADESH,EAST,0
24-11-2018,1,270,UTTAR PRADESH,EAST,0
24-11-2018,1,271,HARYANA,NORTH,0
25-11-2018,1,1,WEST BENGAL,EAST,112
25-11-2018,1,3,DELHI,NORTH,242
25-11-2018,1,5,KARNATAKA,SOUTH,50
25-11-2018,1,7,WEST BENGAL,EAST,5
25-11-2018,1,8,WEST BENGAL,EAST,22
25-11-2018,1,9,WEST BENGAL,EAST,17
25-11-2018,1,10,WEST BENGAL,EAST,35
25-11-2018,1,11,WEST BENGAL,EAST,39
25-11-2018,1,13,TAMIL NADU,SOUTH,7
25-11-2018,1,14,UTTAR PRADESH,EAST,47
25-11-2018,1,15,PUNJAB,NORTH,29
25-11-2018,1,16,TELANGANA,SOUTH,29
25-11-2018,1,17,ANDHRA PRADESH,SOUTH,0
25-11-2018,1,18,MAHARASHTRA,WEST,20
25-11-2018,1,19,MAHARASHTRA,WEST,50
25-11-2018,1,20,ORISSA,SOUTH,16
25-11-2018,1,21,MAHARASHTRA,WEST,16
25-11-2018,1,29,WEST BENGAL,EAST,11
25-11-2018,1,34,GUJARAT,WEST,11
25-11-2018,1,35,TAMIL NADU,SOUTH,5
25-11-2018,1,36,ASSAM,EAST,20
25-11-2018,1,42,WEST BENGAL,EAST,14
25-11-2018,1,43,TAMIL NADU,SOUTH,1
25-11-2018,1,48,ORISSA,SOUTH,14
25-11-2018,1,61,GUJARAT,WEST,9
25-11-2018,1,62,PUNJAB,NORTH,4
25-11-2018,1,63,JHARKHAND,SOUTH,8
25-11-2018,1,64,KARNATAKA,SOUTH,0
25-11-2018,1,65,ASSAM,EAST,4
25-11-2018,1,66,ANDHRA PRADESH,SOUTH,2
25-11-2018,1,67,GUJARAT,WEST,24
25-11-2018,1,68,GUJARAT,WEST,0
25-11-2018,1,69,TAMIL NADU,SOUTH,4
25-11-2018,1,70,MAHARASHTRA,WEST,4
25-11-2018,1,72,PUNJAB,NORTH,5
25-11-2018,1,73,PUNJAB,NORTH,11
25-11-2018,1,74,MAHARASHTRA,WEST,10
25-11-2018,1,76,TAMIL NADU,SOUTH,1
25-11-2018,1,77,MAHARASHTRA,WEST,5
25-11-2018,1,78,MAHARASHTRA,WEST,10
25-11-2018,1,79,UTTARAKHAND,EAST,40
25-11-2018,1,82,KERALA,SOUTH,0
25-11-2018,1,84,CHHATTISGARH,CENTRAL,4
25-11-2018,1,85,MAHARASHTRA,WEST,16
25-11-2018,1,100,UTTAR PRADESH,EAST,7
25-11-2018,1,101,UTTAR PRADESH,EAST,7
25-11-2018,1,103,BIHAR,EAST,29
25-11-2018,1,104,JHARKHAND,SOUTH,10
25-11-2018,1,105,GUJARAT,WEST,4
25-11-2018,1,111,ANDHRA PRADESH,SOUTH,0
25-11-2018,1,117,MAHARASHTRA,WEST,5
25-11-2018,1,120,TRIPURA,EAST,11
25-11-2018,1,121,KARNATAKA,SOUTH,0
25-11-2018,1,135,MAHARASHTRA,WEST,107
25-11-2018,1,136,TAMIL NADU,SOUTH,33
25-11-2018,1,137,MAHARASHTRA,WEST,27
25-11-2018,1,147,MADHYA PRADESH,CENTRAL,23
25-11-2018,1,159,BIHAR,EAST,17
25-11-2018,1,165,ORISSA,EAST,5
25-11-2018,1,202,UTTARAKHAND,EAST,34
25-11-2018,1,207,GUJARAT,WEST,4
25-11-2018,1,217,BIHAR,EAST,1
25-11-2018,1,248,MAHARASHTRA,WEST,3
25-11-2018,1,249,MAHARASHTRA,WEST,11
25-11-2018,1,250,GUJARAT,WEST,0
25-11-2018,1,251,TRIPURA,EAST,19
25-11-2018,1,254,ASSAM,EAST,2
25-11-2018,1,255,ASSAM,EAST,6
25-11-2018,1,257,GUJARAT,WEST,3
25-11-2018,1,258,HARYANA,NORTH,0
25-11-2018,1,259,HARYANA,NORTH,4
25-11-2018,1,260,TAMIL NADU,SOUTH,0
25-11-2018,1,261,HARYANA,NORTH,1
25-11-2018,1,262,UTTAR PRADESH,EAST,0
25-11-2018,1,263,ANDHRA PRADESH,SOUTH,0
25-11-2018,1,264,PUNJAB,NORTH,0
25-11-2018,1,265,ANDHRA PRADESH,SOUTH,0
25-11-2018,1,266,TELANGANA,SOUTH,0
25-11-2018,1,267,ANDHRA PRADESH,SOUTH,0
25-11-2018,1,268,UTTAR PRADESH,EAST,0
25-11-2018,1,269,UTTAR PRADESH,EAST,0
25-11-2018,1,270,UTTAR PRADESH,EAST,0
25-11-2018,1,271,HARYANA,NORTH,0
26-11-2018,1,1,WEST BENGAL,EAST,143
26-11-2018,1,3,DELHI,NORTH,178
26-11-2018,1,5,KARNATAKA,SOUTH,170
26-11-2018,1,7,WEST BENGAL,EAST,43
26-11-2018,1,8,WEST BENGAL,EAST,43
26-11-2018,1,9,WEST BENGAL,EAST,47
26-11-2018,1,10,WEST BENGAL,EAST,86
26-11-2018,1,11,WEST BENGAL,EAST,48
26-11-2018,1,13,TAMIL NADU,SOUTH,39
26-11-2018,1,14,UTTAR PRADESH,EAST,57
26-11-2018,1,15,PUNJAB,NORTH,49
26-11-2018,1,16,TELANGANA,SOUTH,181
26-11-2018,1,17,ANDHRA PRADESH,SOUTH,8
26-11-2018,1,18,MAHARASHTRA,WEST,86
26-11-2018,1,19,MAHARASHTRA,WEST,99
26-11-2018,1,20,ORISSA,SOUTH,50
26-11-2018,1,21,MAHARASHTRA,WEST,92
26-11-2018,1,29,WEST BENGAL,EAST,16
26-11-2018,1,34,GUJARAT,WEST,99
26-11-2018,1,35,TAMIL NADU,SOUTH,15
26-11-2018,1,36,ASSAM,EAST,124
26-11-2018,1,42,WEST BENGAL,EAST,55
26-11-2018,1,43,TAMIL NADU,SOUTH,9
26-11-2018,1,48,ORISSA,SOUTH,55
26-11-2018,1,61,GUJARAT,WEST,79
26-11-2018,1,62,PUNJAB,NORTH,18
26-11-2018,1,63,JHARKHAND,SOUTH,19
26-11-2018,1,64,KARNATAKA,SOUTH,16
26-11-2018,1,65,ASSAM,EAST,37
26-11-2018,1,66,ANDHRA PRADESH,SOUTH,17
26-11-2018,1,67,GUJARAT,WEST,138
26-11-2018,1,68,GUJARAT,WEST,29
26-11-2018,1,69,TAMIL NADU,SOUTH,18
26-11-2018,1,70,MAHARASHTRA,WEST,26
26-11-2018,1,72,PUNJAB,NORTH,31
26-11-2018,1,73,PUNJAB,NORTH,23
26-11-2018,1,74,MAHARASHTRA,WEST,67
26-11-2018,1,76,TAMIL NADU,SOUTH,21
26-11-2018,1,77,MAHARASHTRA,WEST,35
26-11-2018,1,78,MAHARASHTRA,WEST,28
26-11-2018,1,79,UTTARAKHAND,EAST,45
26-11-2018,1,82,KERALA,SOUTH,23
26-11-2018,1,84,CHHATTISGARH,CENTRAL,7
26-11-2018,1,85,MAHARASHTRA,WEST,37
26-11-2018,1,100,UTTAR PRADESH,EAST,4
26-11-2018,1,101,UTTAR PRADESH,EAST,15
26-11-2018,1,103,BIHAR,EAST,51
26-11-2018,1,104,JHARKHAND,SOUTH,25
26-11-2018,1,105,GUJARAT,WEST,26
26-11-2018,1,111,ANDHRA PRADESH,SOUTH,5
26-11-2018,1,117,MAHARASHTRA,WEST,7
26-11-2018,1,120,TRIPURA,EAST,51
26-11-2018,1,121,KARNATAKA,SOUTH,9
26-11-2018,1,135,MAHARASHTRA,WEST,236
26-11-2018,1,136,TAMIL NADU,SOUTH,128
26-11-2018,1,137,MAHARASHTRA,WEST,81
26-11-2018,1,147,MADHYA PRADESH,CENTRAL,81
26-11-2018,1,159,BIHAR,EAST,37
26-11-2018,1,165,ORISSA,EAST,15
26-11-2018,1,202,UTTARAKHAND,EAST,33
26-11-2018,1,207,GUJARAT,WEST,12
26-11-2018,1,217,BIHAR,EAST,17
26-11-2018,1,248,MAHARASHTRA,WEST,19
26-11-2018,1,249,MAHARASHTRA,WEST,10
26-11-2018,1,250,GUJARAT,WEST,24
26-11-2018,1,251,TRIPURA,EAST,36
26-11-2018,1,254,ASSAM,EAST,27
26-11-2018,1,255,ASSAM,EAST,13
26-11-2018,1,257,GUJARAT,WEST,17
26-11-2018,1,258,HARYANA,NORTH,13
26-11-2018,1,259,HARYANA,NORTH,9
26-11-2018,1,260,TAMIL NADU,SOUTH,10
26-11-2018,1,261,HARYANA,NORTH,13
26-11-2018,1,262,UTTAR PRADESH,EAST,0
26-11-2018,1,263,ANDHRA PRADESH,SOUTH,0
26-11-2018,1,264,PUNJAB,NORTH,0
26-11-2018,1,265,ANDHRA PRADESH,SOUTH,0
26-11-2018,1,266,TELANGANA,SOUTH,0
26-11-2018,1,267,ANDHRA PRADESH,SOUTH,0
26-11-2018,1,268,UTTAR PRADESH,EAST,0
26-11-2018,1,269,UTTAR PRADESH,EAST,0
26-11-2018,1,270,UTTAR PRADESH,EAST,0
26-11-2018,1,271,HARYANA,NORTH,0
27-11-2018,1,1,WEST BENGAL,EAST,140
27-11-2018,1,3,DELHI,NORTH,164
27-11-2018,1,5,KARNATAKA,SOUTH,187
27-11-2018,1,7,WEST BENGAL,EAST,38
27-11-2018,1,8,WEST BENGAL,EAST,30
27-11-2018,1,9,WEST BENGAL,EAST,27
27-11-2018,1,10,WEST BENGAL,EAST,76
27-11-2018,1,11,WEST BENGAL,EAST,57
27-11-2018,1,13,TAMIL NADU,SOUTH,52
27-11-2018,1,14,UTTAR PRADESH,EAST,45
27-11-2018,1,15,PUNJAB,NORTH,51
27-11-2018,1,16,TELANGANA,SOUTH,165
27-11-2018,1,17,ANDHRA PRADESH,SOUTH,15
27-11-2018,1,18,MAHARASHTRA,WEST,81
27-11-2018,1,19,MAHARASHTRA,WEST,83
27-11-2018,1,20,ORISSA,SOUTH,40
27-11-2018,1,21,MAHARASHTRA,WEST,78
27-11-2018,1,29,WEST BENGAL,EAST,16
27-11-2018,1,34,GUJARAT,WEST,96
27-11-2018,1,35,TAMIL NADU,SOUTH,8
27-11-2018,1,36,ASSAM,EAST,93
27-11-2018,1,42,WEST BENGAL,EAST,23
27-11-2018,1,43,TAMIL NADU,SOUTH,12
27-11-2018,1,48,ORISSA,SOUTH,34
27-11-2018,1,61,GUJARAT,WEST,81
